city_id,city_name,region_name,year,days_observed,mean_available_hours,median_available_hours,share_days_ge18,mean_exceedance_share
5343,Житомир,Житомирська область,2022,225,23.546666666666667,24.0,0.9777777777777777,0.15470291355942184
5343,Житомир,Житомирська область,2023,365,23.884931506849316,24.0,0.9917808219178083,0.13548234993020605
5343,Житомир,Житомирська область,2024,364,23.857142857142858,24.0,0.9917582417582418,0.2566559584580179
5343,Житомир,Житомирська область,2025,32,22.9375,24.0,0.9375,0.4729025900900901
5389,Баранівка,Житомирська область,2019,33,22.303030303030305,24.0,0.9090909090909091,0.6304945386883186
5389,Баранівка,Житомирська область,2020,345,22.96231884057971,24.0,0.9449275362318841,0.4410852432297065
5389,Баранівка,Житомирська область,2021,334,23.218562874251496,24.0,0.9550898203592815,0.3705899542420605
5389,Баранівка,Житомирська область,2022,337,23.154302670623146,24.0,0.9584569732937686,0.0914873605300647
5389,Баранівка,Житомирська область,2023,319,22.79310344827586,24.0,0.9404388714733543,0.01960215855200181
5389,Баранівка,Житомирська область,2024,366,23.33606557377049,24.0,0.9644808743169399,0.03381280695392263
5389,Баранівка,Житомирська область,2025,32,22.9375,24.0,0.9375,0.06963315217391304
5818,Клітчин,Житомирська область,2020,34,19.676470588235293,24.0,0.7058823529411765,0.7500713386959061
5818,Клітчин,Житомирська область,2021,129,23.31782945736434,24.0,0.9612403100775194,0.4787737989456898
5818,Клітчин,Житомирська область,2022,364,23.623626373626372,24.0,0.9807692307692307,0.12131485473590738
5818,Клітчин,Житомирська область,2023,364,23.824175824175825,24.0,0.9945054945054945,0.10896833670125596
5818,Клітчин,Житомирська область,2024,361,23.656509695290858,24.0,0.9806094182825484,0.1397487900274912
5818,Клітчин,Житомирська область,2025,30,21.966666666666665,24.0,0.8666666666666667,0.2947835197835198
6751,Мукачево,Закарпатська область,2020,330,23.78181818181818,24.0,0.9818181818181818,0.32748962267678844
6751,Мукачево,Закарпатська область,2021,274,23.5,24.0,0.9744525547445255,0.32784090909090907
6751,Мукачево,Закарпатська область,2022,51,21.862745098039216,24.0,0.9019607843137255,0.012254901960784314
6751,Мукачево,Закарпатська область,2023,175,23.262857142857143,24.0,0.9371428571428572,0.061635654261704684
7632,Петропіль,Запорізька область,2020,85,22.96470588235294,24.0,0.9294117647058824,0.46970970206264323
7632,Петропіль,Запорізька область,2021,364,23.453296703296704,24.0,0.9587912087912088,0.3020529748294918
7632,Петропіль,Запорізька область,2022,343,23.44606413994169,24.0,0.9737609329446064,0.20027282914347513
7632,Петропіль,Запорізька область,2023,324,23.15432098765432,24.0,0.9506172839506173,0.21584721835452828
7632,Петропіль,Запорізька область,2024,14,22.428571428571427,24.0,0.8571428571428571,0.16643772893772896
8050,Татарів,Івано-Франківська область,2020,341,23.20234604105572,24.0,0.9560117302052786,0.09643129306426113
8050,Татарів,Івано-Франківська область,2021,297,23.67676767676768,24.0,0.9764309764309764,0.09772399317853864
8050,Татарів,Івано-Франківська область,2024,67,19.402985074626866,24.0,0.746268656716418,0.09006126077355607
8050,Татарів,Івано-Франківська область,2025,31,20.612903225806452,24.0,0.7741935483870968,0.18241167434715824
8095,Верховина,Івано-Франківська область,2019,27,22.074074074074073,24.0,0.8888888888888888,0.6752004168670835
8095,Верховина,Івано-Франківська область,2020,334,23.835329341317365,24.0,0.9940119760479041,0.31852583182965893
8095,Верховина,Івано-Франківська область,2021,364,23.857142857142858,24.0,0.9917582417582418,0.3894234809308339
8095,Верховина,Івано-Франківська область,2022,354,22.93502824858757,24.0,0.9378531073446328,0.38545096930236417
8095,Верховина,Івано-Франківська область,2023,8,24.0,24.0,1.0,0.6145833333333334
8775,Біла Церква,Київська область,2020,243,23.699588477366255,24.0,0.9835390946502057,0.30528494824791125
8775,Біла Церква,Київська область,2021,365,23.838356164383562,24.0,0.989041095890411,0.5031091352562467
8775,Біла Церква,Київська область,2022,291,22.5979381443299,24.0,0.9312714776632303,0.10281679159698637
8775,Біла Церква,Київська область,2023,365,22.39178082191781,24.0,0.9232876712328767,0.08450766175821817
8775,Біла Церква,Київська область,2024,349,21.939828080229226,24.0,0.8767908309455588,0.10569172593553544
8775,Біла Церква,Київська область,2025,32,23.09375,24.0,0.9375,0.16370738636363635
8777,Буча,Київська область,2020,145,23.110344827586207,24.0,0.9517241379310345,0.4716064045899129
8777,Буча,Київська область,2021,314,23.461783439490446,24.0,0.9713375796178344,0.647685917545557
8777,Буча,Київська область,2022,52,22.26923076923077,24.0,0.9038461538461539,0.3162393162393162
8777,Буча,Київська область,2024,41,23.365853658536587,24.0,0.975609756097561,0.16427093956814334
8777,Буча,Київська область,2025,32,22.46875,24.0,0.90625,0.2020423153235653
8779,Гостомель,Київська область,2020,34,22.88235294117647,24.0,0.9411764705882353,0.17034313725490197
8779,Гостомель,Київська область,2021,364,23.664835164835164,24.0,0.9752747252747253,0.04963559990733904
8779,Гостомель,Київська область,2023,361,23.37950138504155,24.0,0.9584487534626038,0.005512185567587229
8779,Гостомель,Київська область,2024,351,22.96866096866097,24.0,0.9344729344729344,0.005653800390642495
8779,Гостомель,Київська область,2025,32,23.0,24.0,0.9375,0.0023101478494623653
8897,Чайки,Київська область,2020,322,23.555900621118013,24.0,0.9782608695652174,0.27352338535230786
8897,Чайки,Київська область,2021,365,23.78082191780822,24.0,0.9863013698630136,0.2947945203896271
8897,Чайки,Київська область,2022,337,21.51038575667656,24.0,0.8427299703264095,0.17477273312705313
8897,Чайки,Київська область,2023,350,23.588571428571427,24.0,0.9771428571428571,0.1750509725421269
8897,Чайки,Київська область,2024,363,23.079889807162534,24.0,0.953168044077135,0.1967796506834051
8897,Чайки,Київська область,2025,32,23.09375,24.0,0.9375,0.492526794442117
8926,Вишеньки,Київська область,2020,267,23.872659176029963,24.0,0.9962546816479401,0.1473367529718287
8926,Вишеньки,Київська область,2021,365,23.934246575342467,24.0,0.9945205479452055,0.2451363356140636
8926,Вишеньки,Київська область,2022,365,23.71232876712329,24.0,0.9835616438356164,0.12669905784264177
8926,Вишеньки,Київська область,2023,199,19.768844221105528,24.0,0.7537688442211056,0.12099493192458016
8926,Вишеньки,Київська область,2024,129,22.147286821705425,24.0,0.9147286821705426,0.05570733313934847
8931,Гнідин,Київська область,2019,76,22.81578947368421,24.0,0.9210526315789473,0.5915239910887037
8931,Гнідин,Київська область,2020,366,23.879781420765028,24.0,0.9918032786885246,0.22168843213505912
8931,Гнідин,Київська область,2021,365,23.81095890410959,24.0,0.9835616438356164,0.24442076689538414
8931,Гнідин,Київська область,2022,80,23.075,24.0,0.925,0.09821904305200341
8931,Гнідин,Київська область,2023,91,22.86813186813187,24.0,0.9560439560439561,0.1969128965001799
8931,Гнідин,Київська область,2024,111,21.513513513513512,24.0,0.8738738738738738,0.06176676676676676
8934,Гора,Київська область,2019,6,24.0,24.0,1.0,0.5694444444444445
8934,Гора,Київська область,2020,239,23.426778242677823,24.0,0.9707112970711297,0.5905271224354839
8934,Гора,Київська область,2021,4,22.5,24.0,1.0,0.8159722222222222
8934,Гора,Київська область,2024,187,23.962566844919785,24.0,1.0,0.055918003565062394
8934,Гора,Київська область,2025,32,23.71875,24.0,0.96875,0.0703125
9035,Пухівка,Київська область,2020,49,22.244897959183675,24.0,0.8979591836734694,0.7371045621045621
9035,Пухівка,Київська область,2021,266,21.973684210526315,24.0,0.8834586466165414,0.4765912430470181
9035,Пухівка,Київська область,2022,348,21.985632183908045,24.0,0.8793103448275862,0.18856801453816124
9035,Пухівка,Київська область,2023,365,23.336986301369862,24.0,0.9671232876712329,0.10893281679336698
9035,Пухівка,Київська область,2024,354,22.528248587570623,24.0,0.9152542372881356,0.13467927759511247
9035,Пухівка,Київська область,2025,32,22.9375,24.0,0.9375,0.30553712194337196
9341,Білогородка,Київська область,2020,217,22.75115207373272,24.0,0.9262672811059908,0.39390762637218335
9341,Білогородка,Київська область,2021,364,23.876373626373628,24.0,0.9945054945054945,0.27655179964962573
9341,Білогородка,Київська область,2022,317,22.602523659305994,24.0,0.917981072555205,0.0
9341,Білогородка,Київська область,2023,290,23.63448275862069,24.0,0.9724137931034482,0.0
9341,Білогородка,Київська область,2024,329,22.37386018237082,24.0,0.8996960486322189,0.0
9345,Віта-Поштова,Київська область,2019,102,23.54901960784314,24.0,0.9705882352941176,0.5969989459335662
9345,Віта-Поштова,Київська область,2020,305,23.6,24.0,0.9836065573770492,0.24063320296044288
9345,Віта-Поштова,Київська область,2021,364,23.939560439560438,24.0,0.9945054945054945,0.20015447255217075
9345,Віта-Поштова,Київська область,2022,365,23.92054794520548,24.0,0.9972602739726028,0.08249826905276578
9345,Віта-Поштова,Київська область,2023,365,23.71232876712329,24.0,0.9835616438356164,0.044323551582129125
9345,Віта-Поштова,Київська область,2024,366,24.0,24.0,1.0,0.0381014431834104
9345,Віта-Поштова,Київська область,2025,32,23.71875,24.0,0.96875,0.17447916666666666
9347,Гатне,Київська область,2019,36,20.305555555555557,24.0,0.7777777777777778,0.5839586693263165
9347,Гатне,Київська область,2020,335,23.062686567164178,24.0,0.9402985074626866,0.27939843029969863
9347,Гатне,Київська область,2021,363,23.865013774104682,24.0,0.9889807162534435,0.296432074889911
9347,Гатне,Київська область,2022,364,23.494505494505493,24.0,0.9725274725274725,0.12855952687502717
9347,Гатне,Київська область,2023,9,23.0,24.0,0.8888888888888888,0.16203703703703706
9347,Гатне,Київська область,2024,41,23.21951219512195,24.0,0.975609756097561,0.09782841249465127
9347,Гатне,Київська область,2025,32,23.71875,24.0,0.96875,0.109375
9368,Петропавлівська Борщагівка,Київська область,2020,352,23.852272727272727,24.0,0.9914772727272727,0.22940750763564496
9368,Петропавлівська Борщагівка,Київська область,2021,365,23.865753424657534,24.0,0.9917808219178083,0.30786495320419577
9368,Петропавлівська Борщагівка,Київська область,2022,360,22.633333333333333,24.0,0.925,0.11057628752685009
9368,Петропавлівська Борщагівка,Київська область,2023,65,21.369230769230768,24.0,0.8615384615384616,0.1431818181818182
9368,Петропавлівська Борщагівка,Київська область,2025,5,19.0,24.0,0.8,0.2515151515151516
9369,Петрушки,Київська область,2020,39,23.487179487179485,24.0,0.9743589743589743,0.5416666666666666
9369,Петрушки,Київська область,2021,324,23.330246913580247,24.0,0.9629629629629629,0.2745700840761302
9369,Петрушки,Київська область,2022,293,21.593856655290104,24.0,0.8532423208191127,0.1275257491809336
9369,Петрушки,Київська область,2023,101,21.89108910891089,24.0,0.900990099009901,0.20087610433062228
9372,Хотів,Київська область,2020,205,23.048780487804876,24.0,0.9463414634146341,0.19851637344256087
9372,Хотів,Київська область,2021,363,23.46831955922865,24.0,0.9586776859504132,0.25961877289308655
9372,Хотів,Київська область,2022,212,22.910377358490567,24.0,0.9150943396226415,0.08034494098908607
9372,Хотів,Київська область,2023,56,21.803571428571427,24.0,0.8392857142857143,0.18073526759188524
9494,Підгірці,Київська область,2020,108,23.01851851851852,24.0,0.9444444444444444,0.7096729196729196
9494,Підгірці,Київська область,2021,358,23.634078212290504,24.0,0.9748603351955307,0.4484037923706188
9494,Підгірці,Київська область,2022,349,22.825214899713465,24.0,0.9226361031518625,0.23686158592197074
9494,Підгірці,Київська область,2023,120,22.083333333333332,24.0,0.8916666666666667,0.2882739863622216
9785,Кропивницький,Кіровоградська область,2020,223,22.91031390134529,24.0,0.9282511210762332,0.23729189719100033
9785,Кропивницький,Кіровоградська область,2021,353,23.708215297450426,24.0,0.9858356940509915,0.272887076664441
9785,Кропивницький,Кіровоградська область,2022,361,23.642659279778393,24.0,0.9806094182825484,0.26726824709541797
9785,Кропивницький,Кіровоградська область,2023,227,21.674008810572687,24.0,0.8634361233480177,0.2945317916152463
9785,Кропивницький,Кіровоградська область,2024,155,21.43225806451613,24.0,0.8387096774193549,0.42223582835005374
9785,Кропивницький,Кіровоградська область,2025,9,22.22222222222222,24.0,0.8888888888888888,0.5521206690561529
11393,Дрогобич,Львівська область,2019,34,23.470588235294116,24.0,0.9705882352941176,0.24591503267973855
11393,Дрогобич,Львівська область,2020,228,22.92543859649123,24.0,0.9254385964912281,0.2148722835353775
11393,Дрогобич,Львівська область,2021,96,20.447916666666668,24.0,0.7604166666666666,0.23694768772893773
11393,Дрогобич,Львівська область,2024,258,22.290697674418606,24.0,0.9069767441860465,0.047599703034485644
11393,Дрогобич,Львівська область,2025,32,23.5625,24.0,0.96875,0.016927083333333332
12122,Жовква,Львівська область,2020,40,22.3,24.0,0.875,0.4898020729270729
12122,Жовква,Львівська область,2021,267,23.1123595505618,24.0,0.9550561797752809,0.34193746024152527
12122,Жовква,Львівська область,2022,216,21.62037037037037,24.0,0.8564814814814815,0.10332163519809813
12122,Жовква,Львівська область,2023,32,20.09375,24.0,0.75,0.2747665717434739
12318,Перемишляни,Львівська область,2020,250,22.768,24.0,0.924,0.12200838229687334
12318,Перемишляни,Львівська область,2021,341,23.09090909090909,24.0,0.9501466275659824,0.18518091379910837
12318,Перемишляни,Львівська область,2022,361,23.70360110803324,24.0,0.9778393351800554,0.11538608667417531
12318,Перемишляни,Львівська область,2023,365,23.495890410958904,24.0,0.9671232876712329,0.07471442528298113
12318,Перемишляни,Львівська область,2024,364,23.178571428571427,24.0,0.9587912087912088,0.0872112815747299
12318,Перемишляни,Львівська область,2025,32,23.09375,24.0,0.9375,0.2530880158148303
13771,Затока,Одеська область,2019,28,22.964285714285715,24.0,0.9642857142857143,0.28720238095238093
13771,Затока,Одеська область,2020,360,23.34722222222222,24.0,0.9638888888888889,0.12052686283121065
13771,Затока,Одеська область,2021,350,23.025714285714287,24.0,0.94,0.11766619253762112
13771,Затока,Одеська область,2022,337,22.560830860534125,24.0,0.9020771513353115,0.06648774184212536
13771,Затока,Одеська область,2023,256,21.4375,24.0,0.828125,0.07957539935266318
13771,Затока,Одеська область,2024,273,21.952380952380953,24.0,0.8717948717948718,0.06473309873930991
14180,Кілія,Одеська область,2019,36,23.666666666666668,24.0,1.0,0.43840884692333965
14180,Кілія,Одеська область,2020,193,22.803108808290155,24.0,0.9637305699481865,0.19102549503866775
14180,Кілія,Одеська область,2023,363,23.1267217630854,24.0,0.9393939393939394,0.02326162109352065
14180,Кілія,Одеська область,2024,366,23.131147540983605,24.0,0.9699453551912568,0.03682214678847833
14180,Кілія,Одеська область,2025,32,23.71875,24.0,0.96875,0.17870213963963963
14706,Горішні Плавні,Полтавська область,2020,127,23.53543307086614,24.0,0.984251968503937,0.2787593275148907
14706,Горішні Плавні,Полтавська область,2021,317,23.116719242902207,24.0,0.9463722397476341,0.20673815535199835
14706,Горішні Плавні,Полтавська область,2022,183,23.852459016393443,24.0,0.994535519125683,0.03946736323785504
14706,Горішні Плавні,Полтавська область,2024,269,20.44609665427509,24.0,0.7769516728624535,0.12966787259989673
14706,Горішні Плавні,Полтавська область,2025,26,23.153846153846153,24.0,0.9615384615384616,0.44711538461538464
14714,Кременчук,Полтавська область,2020,153,23.555555555555557,24.0,0.9673202614379085,0.25022083580907106
14714,Кременчук,Полтавська область,2021,207,23.386473429951693,24.0,0.966183574879227,0.23462332843240216
14714,Кременчук,Полтавська область,2022,190,21.405263157894737,24.0,0.8421052631578947,0.11153672113746785
14714,Кременчук,Полтавська область,2023,359,23.729805013927578,24.0,0.9916434540389972,0.08807235466207439
14714,Кременчук,Полтавська область,2024,328,23.551829268292682,24.0,0.9847560975609756,0.07894629617992904
15057,Зіньків,Полтавська область,2020,218,23.03669724770642,24.0,0.9495412844036697,0.15820652661515275
15057,Зіньків,Полтавська область,2021,272,22.268382352941178,24.0,0.9117647058823529,0.17953113350563377
15057,Зіньків,Полтавська область,2022,112,22.991071428571427,24.0,0.9464285714285714,0.0638195855265183
15057,Зіньків,Полтавська область,2023,101,23.821782178217823,24.0,0.9900990099009901,0.10043054305430542
15057,Зіньків,Полтавська область,2024,366,23.740437158469945,24.0,0.9890710382513661,0.07978301540874223
15057,Зіньків,Полтавська область,2025,32,23.53125,24.0,0.96875,0.215809811827957
15932,Решетилівка,Полтавська область,2019,73,22.986301369863014,24.0,0.9452054794520548,0.5693358239933582
15932,Решетилівка,Полтавська область,2020,347,23.579250720461093,24.0,0.9740634005763689,0.2494884128526529
15932,Решетилівка,Полтавська область,2021,292,23.585616438356166,24.0,0.9863013698630136,0.33017765719820513
15932,Решетилівка,Полтавська область,2022,241,23.116182572614107,24.0,0.9377593360995851,0.23168509156516512
15932,Решетилівка,Полтавська область,2023,237,22.122362869198312,24.0,0.8818565400843882,0.19271411998470772
16240,Дубно,Рівненська область,2020,11,22.454545454545453,24.0,0.9090909090909091,0.10606060606060605
16240,Дубно,Рівненська область,2021,261,21.260536398467433,24.0,0.842911877394636,0.13359747772541375
16240,Дубно,Рівненська область,2022,203,21.39408866995074,24.0,0.812807881773399,0.06743150929691064
16240,Дубно,Рівненська область,2023,187,23.43850267379679,24.0,0.9679144385026738,0.02295008912655971
20120,Солоницівка,Харківська область,2019,59,23.11864406779661,24.0,0.9491525423728814,0.37758360529178514
20120,Солоницівка,Харківська область,2020,327,23.275229357798164,24.0,0.9571865443425076,0.13737131099019362
20120,Солоницівка,Харківська область,2021,257,22.43190661478599,24.0,0.9182879377431906,0.17126521150797924
20120,Солоницівка,Харківська область,2022,103,22.019417475728154,24.0,0.8737864077669902,0.1379848145382126
20120,Солоницівка,Харківська область,2024,271,19.822878228782287,24.0,0.7380073800738007,0.018134024209447194
20120,Солоницівка,Харківська область,2025,32,19.5,24.0,0.71875,0.07507011217948718
20775,Херсон,Херсонська область,2020,58,23.137931034482758,24.0,0.9482758620689655,0.9472962382445141
20775,Херсон,Херсонська область,2021,362,23.65745856353591,24.0,0.9779005524861878,0.4351935761529734
20775,Херсон,Херсонська область,2022,235,22.58723404255319,24.0,0.9063829787234042,0.06694859687663192
20775,Херсон,Херсонська область,2024,10,17.8,24.0,0.7,0.2548913043478261
20792,Нова Каховка,Херсонська область,2020,96,22.791666666666668,24.0,0.9270833333333334,0.14518229166666666
20792,Нова Каховка,Херсонська область,2021,364,23.843406593406595,24.0,0.989010989010989,0.12506330043979313
20792,Нова Каховка,Херсонська область,2022,334,22.649700598802394,24.0,0.9101796407185628,0.07025027098403364
20792,Нова Каховка,Херсонська область,2023,355,22.591549295774648,24.0,0.9211267605633803,0.06842342480941879
20792,Нова Каховка,Херсонська область,2024,30,23.466666666666665,24.0,0.9333333333333333,0.04262820512820512
21335,Хмельницький,Хмельницька область,2020,250,22.936,24.0,0.928,0.2873996034880003
21335,Хмельницький,Хмельницька область,2021,365,23.76164383561644,24.0,0.9835616438356164,0.35874390588811306
21335,Хмельницький,Хмельницька область,2022,354,23.75141242937853,24.0,0.9887005649717514,0.32723086257134
21335,Хмельницький,Хмельницька область,2023,365,24.0,24.0,1.0,0.2359638673813778
21335,Хмельницький,Хмельницька область,2024,366,23.901639344262296,24.0,0.994535519125683,0.32093778511651866
21335,Хмельницький,Хмельницька область,2025,32,23.71875,24.0,0.96875,0.7125211148648649
21336,Кам'янець-Подільський,Хмельницька область,2020,59,23.779661016949152,24.0,0.9830508474576272,0.10901386748844376
21336,Кам'янець-Подільський,Хмельницька область,2021,276,23.043478260869566,24.0,0.9420289855072463,0.18624096314313707
21336,Кам'янець-Подільський,Хмельницька область,2022,204,22.485294117647058,24.0,0.9117647058823529,0.12539794187568115
21336,Кам'янець-Подільський,Хмельницька область,2023,182,23.505494505494507,24.0,0.9725274725274725,0.09190214547357403
22618,Умань,Черкаська область,2020,50,22.82,24.0,0.94,0.96
22618,Умань,Черкаська область,2021,360,23.608333333333334,24.0,0.9777777777777777,0.5459465949775885
22618,Умань,Черкаська область,2022,297,22.24915824915825,24.0,0.8821548821548821,0.09853364929122505
22618,Умань,Черкаська область,2023,355,23.27605633802817,24.0,0.9549295774647887,0.054138598773862366
22618,Умань,Черкаська область,2024,356,23.20505617977528,24.0,0.952247191011236,0.05618158305325662
22618,Умань,Черкаська область,2025,29,21.310344827586206,24.0,0.7931034482758621,0.20678690597020905
23268,Свидівок,Черкаська область,2020,315,23.453968253968252,24.0,0.9619047619047619,0.06938147649632243
23268,Свидівок,Черкаська область,2021,308,23.003246753246753,24.0,0.948051948051948,0.003273809523809524
23268,Свидівок,Черкаська область,2022,269,21.483271375464685,24.0,0.8141263940520446,0.015124769901721572
23268,Свидівок,Черкаська область,2023,172,22.61046511627907,24.0,0.9302325581395349,0.04164498292405269
25056,Сновськ,Чернігівська область,2019,35,22.714285714285715,24.0,0.9142857142857143,0.513265306122449
25056,Сновськ,Чернігівська область,2020,225,22.54222222222222,24.0,0.9155555555555556,0.19665201211196634
25056,Сновськ,Чернігівська область,2021,35,20.97142857142857,24.0,0.8285714285714286,0.31161410018552876
25056,Сновськ,Чернігівська область,2023,110,23.045454545454547,24.0,0.9454545454545454,0.02951948051948052
25056,Сновськ,Чернігівська область,2024,362,23.756906077348066,24.0,0.988950276243094,0.0702193116755932
25056,Сновськ,Чернігівська область,2025,32,23.71875,24.0,0.96875,0.049479166666666664
25833,Перемога,Київська область,2020,307,23.237785016286644,24.0,0.9674267100977199,0.27070901214790183
25833,Перемога,Київська область,2021,289,22.705882352941178,24.0,0.9411764705882353,0.27373878574055943
25833,Перемога,Київська область,2022,291,22.030927835051546,24.0,0.8865979381443299,0.1583556304236822
25833,Перемога,Київська область,2023,193,20.34715025906736,24.0,0.7772020725388601,0.12558254542778677
25880,Шевченкове,Київська область,2020,143,22.32867132867133,24.0,0.916083916083916,0.21966627001592037
25880,Шевченкове,Київська область,2021,365,23.91780821917808,24.0,0.9972602739726028,0.35052676835301205
25880,Шевченкове,Київська область,2022,361,23.365650969529085,24.0,0.9750692520775623,0.3256074396479325
25880,Шевченкове,Київська область,2023,365,24.0,24.0,1.0,0.38870061544570184
25880,Шевченкове,Київська область,2024,366,23.96448087431694,24.0,0.9972677595628415,0.34438984532534067
25880,Шевченкове,Київська область,2025,32,23.65625,24.0,0.96875,0.6132460585585585
25924,Юрівка,Київська область,2019,70,22.242857142857144,24.0,0.8714285714285714,0.7848870001852762
25924,Юрівка,Київська область,2020,362,23.814917127071823,24.0,0.988950276243094,0.5770419735601096
25924,Юрівка,Київська область,2021,346,23.601156069364162,24.0,0.9682080924855492,0.39002877095702665
25924,Юрівка,Київська область,2022,249,22.666666666666668,24.0,0.9156626506024096,0.2679755156701737
25924,Юрівка,Київська область,2023,114,20.228070175438596,24.0,0.7894736842105263,0.32291212978061634
26765,Южне,Одеська область,2019,20,22.05,24.0,0.9,0.25684523809523807
26765,Южне,Одеська область,2020,341,23.26099706744868,24.0,0.9530791788856305,0.10700088501548777
26765,Южне,Одеська область,2021,310,22.683870967741935,24.0,0.9290322580645162,0.09188021772523876
26765,Южне,Одеська область,2022,155,19.529032258064515,24.0,0.7161290322580646,0.04265514715429826
26765,Южне,Одеська область,2023,73,21.28767123287671,24.0,0.8493150684931506,0.09654766846547667
28855,Черкаси,Черкаська область,2019,17,21.823529411764707,24.0,0.8823529411764706,0.7308823529411764
28855,Черкаси,Черкаська область,2020,358,23.849162011173185,24.0,0.9888268156424581,0.29220012062501594
28855,Черкаси,Черкаська область,2021,365,23.958904109589042,24.0,0.9972602739726028,0.2849402422076633
28855,Черкаси,Черкаська область,2022,365,23.997260273972604,24.0,1.0,0.1365999297506147
28855,Черкаси,Черкаська область,2023,361,22.235457063711912,24.0,0.8836565096952909,0.08344721623764056
28855,Черкаси,Черкаська область,2024,366,23.704918032786885,24.0,0.9863387978142076,0.2081044952976175
28855,Черкаси,Черкаська область,2025,32,23.71875,24.0,0.96875,0.5502181869369369
32796,Зазим'є,Київська область,2020,92,21.934782608695652,24.0,0.8586956521739131,0.7943248869480529
32796,Зазим'є,Київська область,2021,334,23.32634730538922,24.0,0.9580838323353293,0.45290442326275254
32796,Зазим'є,Київська область,2022,340,21.891176470588235,24.0,0.8794117647058823,0.2851159245667027
32796,Зазим'є,Київська область,2023,301,22.564784053156146,24.0,0.9102990033222591,0.2526760140585327
32796,Зазим'є,Київська область,2024,248,21.838709677419356,24.0,0.8629032258064516,0.21713614676600296
32796,Зазим'є,Київська область,2025,21,21.476190476190474,24.0,0.8095238095238095,0.34282496782496785
